[2024-05-14 21:32:28] gmo_epsilon.INFO [a3da2331] [462537f] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:registCreditAccessLog:387] - regist access log IPADDRESS:126.203.149.248 DATE:2024-05-14 21:32:28 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:32:28] gmo_epsilon.INFO [a3da2331] [462537f] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:96] - pay process start. order_id = 224 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:32:28] gmo_epsilon.INFO [a3da2331] [462537f] [45] [Plugin\GmoEpsilon4\Service\Method\Credit:setParameter:73] - Parameter sent 3DS 2.0 => Array (     [contract_code] => 70459550     [user_id] => 45     [user_name] => 清水めぐみ     [user_mail_add] => shimizumegumi1986@gmail.com     [order_number] => 224x20240514213228     [item_code] => no_code     [item_name] => “魅せる”ワインセラー ファンヴィーノ ブリリアント70【最大収納70本】(BU-258) R(右ヒンジ左取手)x1個（代表）     [item_price] => 317539     [st_code] => 10000-0000-00000     [mission_code] => 1     [process_code] => 1     [xml] => 1     [memo1] =>      [memo2] => EC-CUBE4_20240514213228     [tds_flag] => 21     [billAddrCity] => 東京都     [billAddrCountry] => 392     [billAddrLine1] => 新宿区富久町15-1     [billAddrLine2] => 富久クロスコンフォートタワー618     [billAddrLine3] =>      [billAddrPostCode] => 1620067     [billAddrState] => 13     [shipAddrCity] => 東京都     [shipAddrCountry] => 392     [shipAddrLine1] => 新宿区富久町15-1     [shipAddrLine2] => 富久クロスコンフォートタワー618     [shipAddrLine3] =>      [shipAddrPostCode] => 1620067     [shipAddrState] => 13     [threeDSReqAuthMethod] => 02     [challengeInd] => 04 )  [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:32:29] gmo_epsilon.ERROR [a3da2331] [462537f] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:111] - ERR_CODE = 601 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:32:29] gmo_epsilon.ERROR [a3da2331] [462537f] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:112] - ERR_DETAIL = 注文情報の商品名の形式が異常です。 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:33:48] gmo_epsilon.INFO [a3da2331] [629ac6c] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:registCreditAccessLog:387] - regist access log IPADDRESS:126.203.149.248 DATE:2024-05-14 21:33:48 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:33:48] gmo_epsilon.INFO [a3da2331] [629ac6c] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:96] - pay process start. order_id = 224 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:33:48] gmo_epsilon.INFO [a3da2331] [629ac6c] [45] [Plugin\GmoEpsilon4\Service\Method\Credit:setParameter:73] - Parameter sent 3DS 2.0 => Array (     [contract_code] => 70459550     [user_id] => 45     [user_name] => 清水めぐみ     [user_mail_add] => shimizumegumi1986@gmail.com     [order_number] => 224x20240514213348     [item_code] => no_code     [item_name] => “魅せる”ワインセラー ファンヴィーノ ブリリアント70【最大収納70本】(BU-258) R(右ヒンジ左取手)x1個（代表）     [item_price] => 317539     [st_code] => 10000-0000-00000     [mission_code] => 1     [process_code] => 1     [xml] => 1     [memo1] =>      [memo2] => EC-CUBE4_20240514213348     [tds_flag] => 21     [billAddrCity] => 東京都     [billAddrCountry] => 392     [billAddrLine1] => 新宿区富久町15-1     [billAddrLine2] => 富久クロスコンフォートタワー618     [billAddrLine3] =>      [billAddrPostCode] => 1620067     [billAddrState] => 13     [shipAddrCity] => 東京都     [shipAddrCountry] => 392     [shipAddrLine1] => 新宿区富久町15-1     [shipAddrLine2] => 富久クロスコンフォートタワー618     [shipAddrLine3] =>      [shipAddrPostCode] => 1620067     [shipAddrState] => 13     [threeDSReqAuthMethod] => 02     [challengeInd] => 04 )  [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:33:49] gmo_epsilon.ERROR [a3da2331] [629ac6c] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:111] - ERR_CODE = 601 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 21:33:49] gmo_epsilon.ERROR [a3da2331] [629ac6c] [45] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:112] - ERR_DETAIL = 注文情報の商品名の形式が異常です。 [] [POST, /shopping/checkout, 126.203.149.248, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1]
[2024-05-14 22:35:44] gmo_epsilon.INFO [24e81589] [40ebea5] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:registCreditAccessLog:387] - regist access log IPADDRESS:125.11.44.147 DATE:2024-05-14 22:35:44 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:35:44] gmo_epsilon.INFO [24e81589] [40ebea5] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:96] - pay process start. order_id = 227 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:35:44] gmo_epsilon.INFO [24e81589] [40ebea5] [9] [Plugin\GmoEpsilon4\Service\Method\Credit:setParameter:73] - Parameter sent 3DS 2.0 => Array (     [contract_code] => 70459550     [user_id] => 9     [user_name] => 大川達也     [user_mail_add] => okawa@anwld.com     [order_number] => 227x20240514223544     [item_code] => no_code     [item_name] => “魅せる”ワインセラー ファンヴィーノ ブリリアント70【最大収納70本】(BU-258) L(左ヒンジ右取手)x1個（代表）     [item_price] => 317539     [st_code] => 10000-0000-00000     [mission_code] => 1     [process_code] => 1     [xml] => 1     [memo1] =>      [memo2] => EC-CUBE4_20240514223544     [tds_flag] => 21     [billAddrCity] => 兵庫県     [billAddrCountry] => 392     [billAddrLine1] => 宝塚市売布3-15-31     [billAddrLine2] => リーフアベニュー713号     [billAddrLine3] =>      [billAddrPostCode] => 6650852     [billAddrState] => 28     [shipAddrCity] => 兵庫県     [shipAddrCountry] => 392     [shipAddrLine1] => 宝塚市売布3-15-31     [shipAddrLine2] => リーフアベニュー713号     [shipAddrLine3] =>      [shipAddrPostCode] => 6650852     [shipAddrState] => 28     [threeDSReqAuthMethod] => 02     [challengeInd] => 04 )  [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:35:44] gmo_epsilon.ERROR [24e81589] [40ebea5] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:111] - ERR_CODE = 601 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:35:44] gmo_epsilon.ERROR [24e81589] [40ebea5] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:112] - ERR_DETAIL = 注文情報の商品名の形式が異常です。 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:36:52] gmo_epsilon.INFO [24e81589] [59b30b1] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:registCreditAccessLog:387] - regist access log IPADDRESS:125.11.44.147 DATE:2024-05-14 22:36:52 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:36:52] gmo_epsilon.INFO [24e81589] [59b30b1] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:96] - pay process start. order_id = 227 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:36:52] gmo_epsilon.INFO [24e81589] [59b30b1] [9] [Plugin\GmoEpsilon4\Service\Method\Credit:setParameter:73] - Parameter sent 3DS 2.0 => Array (     [contract_code] => 70459550     [user_id] => 9     [user_name] => 大川達也     [user_mail_add] => okawa@anwld.com     [order_number] => 227x20240514223652     [item_code] => no_code     [item_name] => “魅せる”ワインセラー ファンヴィーノ ブリリアント70【最大収納70本】(BU-258) L(左ヒンジ右取手)x1個（代表）     [item_price] => 317539     [st_code] => 10000-0000-00000     [mission_code] => 1     [process_code] => 1     [xml] => 1     [memo1] =>      [memo2] => EC-CUBE4_20240514223652     [tds_flag] => 21     [billAddrCity] => 兵庫県     [billAddrCountry] => 392     [billAddrLine1] => 宝塚市売布3-15-31     [billAddrLine2] => リーフアベニュー713号     [billAddrLine3] =>      [billAddrPostCode] => 6650852     [billAddrState] => 28     [shipAddrCity] => 兵庫県     [shipAddrCountry] => 392     [shipAddrLine1] => 宝塚市売布3-15-31     [shipAddrLine2] => リーフアベニュー713号     [shipAddrLine3] =>      [shipAddrPostCode] => 6650852     [shipAddrState] => 28     [threeDSReqAuthMethod] => 02     [challengeInd] => 04 )  [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
[2024-05-14 22:36:52] gmo_epsilon.ERROR [24e81589] [59b30b1] [9] [Plugin\GmoEpsilon4\Service\Method\GmoEpsilon:apply:111] - ERR_CODE = 601 [] [POST, /shopping/checkout, 125.11.44.147, https://s-africa.wine/shopping/confirm, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0]
